FireId|Organization|Unit|UnitIdentifier|FireName|FireNumber|FireCode|FireType|ProtectionType|StartTime|InitAttTime|ControlTime|ControlAcres|GeneralCause|Datum|Latitude|Longitude|Slope|Elevation|Aspect|MsgcModel|Owner|CompletionCode
617800|BIA|PAR|CANCA|SRF/MAD Pre-Supp 07|13|C8G5|3|7|08/17/2007 09:30|08/17/2007 09:30|08/18/2007 19:00||||||||||05|Complete
584990|BIA|PAR|CANCA|Venning|371|DXD2|1|2|08/18/2007 19:45|08/18/2007 20:30|08/19/2007 14:00|0.9|5|NAD83|41.8864|-120.2592|1|6|3|R|02|Complete
617801|BIA|PAR|CANCA|Castle Rock|12|DW44|3|7|08/21/2007 11:00|08/21/2007 11:00|09/05/2007 22:30||||||||||05|Complete
623508|BIA|PAR|CANCA|Ramp 2|3775|F1A6|1|3|08/24/2007 13:13|08/24/2007 13:45|08/24/2007 19:13|0.3|9|NAD83|41.5267|-124.0369|1|0|7|A|09|Complete
623505|BIA|PAR|CANCA|Klamath 3|3404|F1A5|1|3|08/24/2007 13:13|08/24/2007 13:45|08/24/2007 17:13|0.1|9|NAD83|41.5164|-123.9906|1|0|7|G|09|Complete
584989|BIA|PAR|CANCA|Fort|370|DX3X|1|2|08/24/2007 14:45|08/24/2007 16:45|08/24/2007 17:00|0.1|5|NAD83|41.8575|-120.2122|2|7|3|J|02|Complete
623510|BIA|PAR|CANCA|Terwer Riffle Rd|3811|F1A7|1|3|08/26/2007 13:13|08/26/2007 13:45|08/26/2007 16:13|0.1|9|NAD83|41.5103|-123.9892|1|0|7|A|09|Complete
623512|BIA|PAR|CANCA|Weitchpec 2|3939|F1A8|1|3|08/31/2007 13:13|08/31/2007 13:59|08/31/2007 23:13|3.0|9|NAD83|41.1953|-123.7225|2|0|7|G|09|Complete
618019|BIA|PAR|CANCA|Cherry Fire|711|C65U|3|7|09/01/2007 05:00|09/01/2007 05:00|09/10/2007 16:00||||||||||05|Complete
556538|BIA|PAR|CANCA|Weitchpec|5002|DZM8|1|6|09/04/2007 10:20|09/04/2007 10:20|09/04/2007 12:00|0.2|9|NAD83|41.1875|-123.6914|1|0|3|K|08|Complete
623515|BIA|PAR|CANCA|Witchpec|4013|DZM8|1|3|09/04/2007 13:13|09/04/2007 13:59|09/04/2007 19:13|1.0|9|NAD83|41.1892|-123.6864|2|0|5|G|09|Complete
623517|BIA|PAR|CANCA|Cappell 2|4049|DZ05|1|3|09/05/2007 13:13|09/05/2007 13:59|09/11/2007 20:13|20.0|9|NAD83|41.2831|-123.8231|2|0|6|G|09|Complete
623519|BIA|PAR|CANCA|Weitchpec 3|4082|D0KF|1|3|09/07/2007 13:13|09/07/2007 13:59|09/07/2007 19:13|0.1|9|NAD83|41.1875|-123.6992|2|0|5|H|09|Complete
623520|BIA|PAR|CANCA|River|4108|F1A9|1|3|09/09/2007 13:13|09/09/2007 13:55|09/09/2007 21:13|3.0|9|NAD83|41.2669|-123.7808|2|1|6|G|09|Complete
623528|BIA|PAR|CANCA|Yurok 4146|4146|F1BA|1|3|09/10/2007 13:13|09/10/2007 13:59|09/11/2007 21:13|3.0|9|NAD83|41.1867|-123.7064|1|0|7|G|09|Complete
617806|BIA|PAR|CANCA|SRF/MAD Pre-Supp 07|16|C8G5|3|7|09/11/2007 09:30|09/11/2007 09:30|09/22/2007 18:00||||||||||05|Complete
617799|BIA|PAR|CANCA|Martin Creek|14|D0K9|3|7|09/14/2007 19:00|09/14/2007 19:00|09/18/2007 22:00||||||||||01|Complete
623546|BIA|PAR|CANCA|ELK 2|4251|F1BB|1|3|09/17/2007 13:13|09/17/2007 14:13|09/17/2007 21:13|1.0|9|NAD83|41.2669|-123.8208|1|2|2|G|09|Complete
626330|BIA|PAR|CANCA|Power|43|D0T0|1|2|09/19/2007 13:00|09/19/2007 13:00|09/19/2007 18:00|1.0|9|NAD83|41.28678|-123.56872|2|0|6|G|02|Complete
623472|BIA|PAR|CANCA|Archer|4292|F09M|1|3|09/19/2007 13:13|09/19/2007 13:59|09/19/2007 17:13|0.2|4|NAD83|40.9792|-124.0933|1|0|6|A|09|Incomplete
626202|BIA|PAR|CANCA|Bridge 2|45||1|2|09/22/2007 13:00|09/22/2007 13:00|09/22/2007 18:00|0.1|5|NAD83|41.3036|-123.53303|1|0|0|G|02|Incomplete
618013|BIA|PAR|CANCA|ELK COMPLEX|712|DP21|3|7|09/25/2007 07:00|09/25/2007 07:00|10/01/2007 15:30||||||||||05|Complete
617808|BIA|PAR|CANCA|USFS Mad River Sup.|17|DPA0|3|7|09/25/2007 09:30|09/25/2007 09:30|10/13/2007 18:00||||||||||05|Complete
617807|BIA|PAR|CANCA|Hidden|15|C65Z|3|7|09/28/2007 08:00|09/28/2007 08:00|09/28/2007 18:00||||||||||07|Complete
623550|BIA|PAR|CANCA|Seventeen|4485|D05C|1|3|09/29/2007 13:13|09/29/2007 15:13|09/30/2007 18:13|0.3|9|NAD83|41.3103|-123.8592|1|0|1|G|09|Complete
623553|BIA|PAR|CANCA|Highway 5|5104|D14T|1|3|11/06/2007 13:13|11/06/2007 13:59|11/06/2007 19:13|1.0|9|NAD83|41.2792|-123.8506|1|0|5|G|09|Complete
623556|BIA|PAR|CANCA|Mouth|5455|F1BC|1|3|12/07/2007 13:13|12/07/2007 13:59|12/07/2007 16:13|0.3|9|NAD83|41.5469|-124.0644|1|0|0|A|09|Complete
623690|BIA|PAR|CANCA|Bridge|2352|D6JE|1|3|05/05/2008 13:13|05/05/2008 13:46|05/06/2008 19:13|2.0|5|NAD83|41.1875|-123.6992|1|0|7|G|09|Complete
618030|BIA|PAR|CANCA|Hostler Y Unit 3|804|D6US|3|7|05/16/2008 16:00|05/16/2008 16:00|05/21/2008 10:00|16.0||NAD83|41.0901|-123.6353|4|3|2|C|02|Complete
623697|BIA|PAR|CANCA|169 2|2677|F1BE|1|3|05/20/2008 13:13|05/20/2008 13:48|05/20/2008 19:33|2.0|5|NAD83|41.2033|-123.7514|1|0|7|G|09|Complete
623563|BIA|PAR|CANCA|Lucky|3092|F09A|1|3|06/08/2008 13:13|06/08/2008 13:59|06/08/2008 17:13|0.3|9|NAD83|41.9567|-124.2033|1|0|7|A|09|Incomplete
618028|BIA|PAR|CANCA|Beaver #1|803|D70V|3|7|06/13/2008 18:00|06/13/2008 18:00|06/15/2008 19:00|4.0||NAD83|41.1004|-123.7112|2|0|3|A|02|Complete
618041|BIA|PAR|CANCA|Hostler 5|807|D8HD|3|7|06/21/2008 09:00|06/21/2008 12:30|06/21/2008 22:30|1.5|1|NAD83|41.0726|-123.6670|2|1|2||02|Complete
624090|BIA|PAR|CANCA|Pecwan Ridge|3464|F1BJ|1|3|06/21/2008 13:01|06/21/2008 13:51|06/22/2008 21:01|1.0|9|NAD83|41.3817|-123.9006|1|1|2|G|09|Complete
624088|BIA|PAR|CANCA|Camp|3456|F1BG|1|3|06/21/2008 13:13|06/21/2008 14:15|06/22/2008 19:13|1.0|9|NAD83|41.2722|-123.8028|1|0|1|G|09|Complete
623703|BIA|PAR|CANCA|Pecwan 3|3426|F1BF|1|3|06/21/2008 13:13|06/21/2008 13:59|06/21/2008 19:00|0.1|1|NAD83|41.3428|-123.8536|1|0|0|G|09|Complete
624093|BIA|PAR|CANCA|Mile Marker 16.50|3470|F1BK|1|3|06/21/2008 13:44|06/21/2008 14:03|06/21/2008 21:01|0.1|1|NAD83|41.3178|-123.8494|1|0|8|G|09|Complete
624089|BIA|PAR|CANCA|Tully Creek LZ|3460|F1BH|1|3|06/21/2008 14:13|06/21/2008 14:59|06/22/2008 19:23|0.1|1|NAD83|41.2200|-123.7706|1|0|2|G|09|Complete
618040|BIA|PAR|CANCA|Bull Creek #4|806|D8J6|3|7|06/22/2008 06:30|06/22/2008 06:30|07/02/2008 20:00|70.0||NAD83|41.1457|-123.6378|4|2|2|G|02|Complete
624094|BIA|PAR|CANCA|Cappell|3574|D80U|1|3|06/25/2008 13:01|06/25/2008 14:01|06/25/2008 21:13|4.0|5|NAD83|41.2744|-123.7983|2|0|6|G|09|Complete
624098|BIA|PAR|CANCA|Mile Marker 26|3575|F1BL|1|3|06/25/2008 13:11|06/25/2008 14:13|06/25/2008 21:33|2.0|5|NAD83|41.2586|-123.7750|2|1|7|G|09|Complete
618085|BIA|PAR|CANCA|Ukonom Complex|812|D8RS|3|7|06/26/2008 06:00|06/26/2008 06:00|07/14/2008 20:30||||||||||05|Complete
624102|BIA|PAR|CANCA|Klamath 4|3603|F1BM|1|3|06/26/2008 13:05|06/26/2008 13:31|06/26/2008 14:31|0.1|4|NAD83|41.5267|-124.0369|1|0|0|A|09|Complete
616799|BIA|PAR|CANCA|MEU Lightning Complx|26|D8UP|3|7|06/26/2008 20:00|06/27/2008 05:30|07/11/2008 17:00||||||||||07|Complete
616816|BIA|PAR|CANCA|Ray Springs|28|D8UP|3|7|06/28/2008 09:30|06/28/2008 09:30|06/28/2008 13:00|0.3|1||||||||07|Complete
616800|BIA|PAR|CANCA|Pork|29|D8UP|3|7|06/29/2008 05:00|06/29/2008 05:00|07/05/2008 21:30|||||||||||Complete
624105|BIA|PAR|CANCA|Debacker|3759|F1BN|1|3|07/02/2008 13:11|07/02/2008 13:29|07/02/2008 14:35|0.3|8|NAD83|41.5172|-123.9928|1|0|0|A|09|Complete
618083|BIA|PAR|CANCA|SRF Lightning|810|DZ9C|3|7|07/03/2008 07:00|07/03/2008 07:00|07/11/2008 20:00||||||||||05|Complete
624109|BIA|PAR|CANCA|Glen|3795|F1BP|1|3|07/03/2008 13:00|07/03/2008 13:31|07/03/2008 15:31|0.3|9|NAD83|41.5128|-123.9928|1|0|0|A|09|Complete
624110|BIA|PAR|CANCA|Lower|3801|D9WT|1|3|07/03/2008 13:35|07/03/2008 14:10|07/03/2008 15:10|0.3|9|NAD83|41.2703|-123.7672|1|2|7|G|09|Complete
623568|BIA|PAR|CANCA|Copenhagen Rd|3903|F09H|1|3|07/06/2008 13:23|07/06/2008 13:23|07/06/2008 16:13|0.1|9|NAD83|40.6867|-124.2547|1|0|7|A|09|Incomplete
619047|BIA|PAR|CANCA|West Basin Complex|20|D8MA|3|7|07/07/2008 08:00|07/07/2008 08:00|07/11/2008 19:30||||||||||05|Complete
624113|BIA|PAR|CANCA|Tulley|3961|F1BQ|1|3|07/08/2008 13:03|07/08/2008 14:01|07/08/2008 15:31|0.3|9|NAD83|41.2031|-123.7556|1|0|3|G|09|Complete
619048|BIA|PAR|CANCA|Support #6|22|EA4U|3|7|07/08/2008 18:00|07/08/2008 18:00|07/10/2008 20:00||||||||||02|Complete
624116|BIA|PAR|CANCA|Martin's|4004|EB1U|1|3|07/10/2008 13:03|07/10/2008 13:58|07/10/2008 15:13|0.3|9|NAD83|41.2069|-123.7581|1|0|3|G|09|Complete
618084|BIA|PAR|CANCA|Signal|811|EBH1|3|7|07/11/2008 20:00|07/12/2008 09:30|07/13/2008 21:30||||||||||05|Complete
619093|BIA|PAR|CANCA|East Basin Complex|21|D83L|3|7|07/12/2008 08:00|07/12/2008 08:00|07/27/2008 19:30||||||||||05|Complete
619053|BIA|PAR|CANCA|Supply #5|23|EBN4|3|7|07/12/2008 15:15|07/12/2008 15:15|07/12/2008 18:00||||||||||02|Complete
624118|BIA|PAR|CANCA|Bristol|4129|EB1V|1|3|07/13/2008 13:03|07/13/2008 13:59|07/13/2008 15:45|0.3|9|NAD83|41.1947|-123.7183|1|0|6|G|09|Complete
619054|BIA|PAR|CANCA|Agg 7|24|EBY6|3|7|07/13/2008 19:30|07/13/2008 19:30|07/13/2008 20:15||||||||||02|Complete
619057|BIA|PAR|CANCA|CDF Assist #8|25|EB1U|3|7|07/13/2008 20:15|07/13/2008 20:15|07/13/2008 23:45||||||||||07|Complete
618082|BIA|PAR|CANCA|SRF Lightning|809|DZ9C|3|7|07/14/2008 06:00|07/14/2008 06:00|07/20/2008 18:00||||||||||05|Complete
619062|BIA|PAR|CANCA|Cal Pac #3|27|D8TD|3|7|07/15/2008 09:00|07/15/2008 09:00|07/15/2008 11:00||||||||||02|Complete
618081|BIA|PAR|CANCA|Ullathorne|808|EB67|3|7|07/16/2008 03:00|07/16/2008 03:00|07/16/2008 18:00||||||||||05|Complete
619066|BIA|PAR|CANCA|Campbell #6|30|EB7R|3|7|07/16/2008 19:30|07/16/2008 19:30|07/16/2008 21:30||||||||||02|Complete
619071|BIA|PAR|CANCA|False Alarm #9|31|D4S1|3|7|07/20/2008 01:15|07/20/2008 01:15|07/20/2008 01:30||||||||||02|Complete
619075|BIA|PAR|CANCA|Big Hill #2|32|ECT6|3|7|07/20/2008 01:30|07/20/2008 01:30|07/23/2008 18:00||||||||||02|Complete
624121|BIA|PAR|CANCA|Klamath|4336|F1BR|1|3|07/22/2008 13:09|07/22/2008 13:39|07/22/2008 14:39|0.1|9|NAD83|41.5128|-123.9928|1|0|0|A|09|Complete
618540|BIA|PAR|CANCA|SRF Lightning|813|DZ9C|3|7|07/23/2008 08:00|07/23/2008 08:00|07/27/2008 22:00||1||||||||05|Complete
619080|BIA|PAR|CANCA|False Alarm #10|33|D4S1|3|7|07/24/2008 02:30|07/24/2008 02:30|07/24/2008 04:30||||||||||02|Complete
619081|BIA|PAR|CANCA|Mitchell #4|34|EDL3|3|7|07/24/2008 18:30|07/24/2008 18:30|07/24/2008 21:45||||||||||02|Complete
619082|BIA|PAR|CANCA|River Road #11|35|EDM0|3|7|07/24/2008 23:00|07/24/2008 23:00|07/25/2008 18:00||||||||||02|Complete
619086|BIA|PAR|CANCA|Shoemaker #8|36|EDM1|3|7|07/25/2008 04:30|07/25/2008 04:30|07/25/2008 06:30||||||||||02|Complete
618746|BIA|PAR|CANCA|Hostler Creek 8|820|ED35|3|7|07/28/2008 06:00|07/28/2008 06:00|07/28/2008 10:00||||||||||02|Complete
618745|BIA|PAR|CANCA|Siskiyou Complex|819|D8LF|3|7|07/28/2008 08:45|07/28/2008 08:45|08/12/2008 13:00||1||||||||02|Complete
624123|BIA|PAR|CANCA|Power|4495|F1BS|1|3|07/28/2008 13:02|07/28/2008 14:01|07/28/2008 19:01|1.0|9|NAD83|41.1975|-123.7311|2|1|7|G|09|Complete
618542|BIA|PAR|CANCA|Siskiyou Complex|816|D8LF|3|7|07/28/2008 13:30|07/28/2008 13:30|08/03/2008 22:00||1||||||||05|Complete
618541|BIA|PAR|CANCA|Power|814|D0VK|3|7|07/28/2008 16:30|07/28/2008 16:30|07/28/2008 19:30||1||||||||05|Complete
618747|BIA|PAR|CANCA|Cal Pac 7|821|EDS2|3|7|07/28/2008 21:15|07/28/2008 21:15|07/28/2008 23:15||||||||||02|Complete
618748|BIA|PAR|CANCA|Norton 2|822|EEA2|3|7|07/30/2008 17:00|07/30/2008 17:00|07/30/2008 21:45||||||||||02|Complete
618760|BIA|PAR|CANCA|Volunteer Assist 8|823|EAK6|3|7|08/01/2008 09:00|08/01/2008 09:00|08/01/2008 10:00||||||||||02|Complete
618543|BIA|PAR|CANCA|SRF Lightning|817|DZ9C|3|7|08/04/2008 06:00|08/04/2008 06:00|08/12/2008 18:00||1||||||||05|Complete
618763|BIA|PAR|CANCA|SRF Lightning|824|DZ9C|3|7|08/04/2008 15:45|08/04/2008 15:45|08/04/2008 16:45||||||||||05|Complete
618766|BIA|PAR|CANCA|Marshall 1|825|EFP1|3|7|08/07/2008 23:30|08/07/2008 23:30|08/09/2008 19:15||||||||||02|Complete
619046|BIA|PAR|CANCA|Siskiyou Complex|818|D8LF|3|7|08/13/2008 07:00|08/13/2008 07:00|08/17/2008 20:30||||||||||05|Complete
624126|BIA|PAR|CANCA|Pecwan|5003|F1BT|1|3|08/17/2008 13:05|08/17/2008 14:15|08/17/2008 18:31|0.5|6|NAD83|41.1981|-123.7442|2|1|7|G|09|Complete
619115|BIA|PAR|CANCA|Siskiyou Complex|38|EAK3|3|7|08/18/2008 06:00|08/18/2008 06:00|08/22/2008 18:30||||||||||05|Complete
619202|BIA|PAR|CANCA|Blue 2|2|EAK3|3|7|08/29/2008 07:00|08/29/2008 07:00|09/26/2008 16:30||||||||||05|Complete
624128|BIA|PAR|CANCA|Chapman Street|5352|F1BU|1|3|08/29/2008 13:09|08/29/2008 13:49|08/29/2008 14:50|0.3|8|NAD83|41.5231|-124.0347|1|0|0|A|09|Complete
623565|BIA|PAR|CANCA|Smith|5597|F09B|1|3|09/09/2008 13:13|09/09/2008 13:33|09/09/2008 16:11|0.3|9|NAD83|41.9514|-124.2075|1|0|7|A|09|Incomplete
623670|BIA|PAR|CANCA|Table|5775|F09J|1|3|09/17/2008 13:13|09/17/2008 13:33|09/17/2008 19:13|4.0|6|NAD83|40.6867|-124.2519|1|0|0|A|09|Incomplete
584987|BIA|PAR|CANCA|FBIR S-3|3|ELA1|1|2|09/17/2008 13:40|09/17/2008 14:05|09/17/2008 15:00|0.3|1|NAD83|41.862300|-120.15700|1|5|0|L|02|Complete
624131|BIA|PAR|CANCA|Glen 2|5817|F1BV|1|3|09/19/2008 13:50|09/19/2008 14:31|09/19/2008 16:00|0.1|8|NAD83|41.5128|-123.9928|1|0|0|A|09|Complete
619111|BIA|PAR|CANCA|Blue 2|37|EAK3|3|7|10/01/2008 07:00|10/01/2008 07:00|10/03/2008 13:00||||||||||05|Complete
624134|BIA|PAR|CANCA|Glen 3|6285|F1BW|1|3|10/08/2008 13:57|10/08/2008 14:32|10/08/2008 17:35|1.0|5|NAD83|41.5128|-123.9928|1|0|0|A|09|Complete
623561|BIA|PAR|CANCA|Village|6467|EM74|1|3|10/16/2008 13:13|10/16/2008 14:13|10/16/2008 19:13|1.0|9|NAD83|41.1794|-123.7097|1|1|3|G|09|Complete
623566|BIA|PAR|CANCA|South|6726|F09C|1|3|10/27/2008 13:13|10/27/2008 13:37|10/27/2008 18:13|1.0|9|NAD83|41.9569|-124.2058|1|0|7|A|09|Incomplete
625419|BIA|PAR|CANCA|Weitchpec 2|331|ETN2|1|3|01/18/2009 13:21|01/18/2009 14:01|01/18/2009 19:00|8.0|4|NAD83|41.2000|-123.6978|1|1|5|G|09|Complete
625424|BIA|PAR|CANCA|Requa Beach|2135|EUV3|1|3|04/18/2009 13:50|04/18/2009 14:22|04/18/2009 17:00|0.3|2|NAD83|41.5472|-124.0792|1|0|0|A|09|Complete
625426|BIA|PAR|CANCA|Weitchpec|2189|EU3M|1|3|04/21/2009 13:09|04/21/2009 13:55|04/21/2009 16:00|0.1|6|NAD83|41.1883|-123.6878|1|0|5|G|09|Complete
625428|BIA|PAR|CANCA|Pile|2193|F1BX|1|3|04/21/2009 13:48|04/21/2009 14:31|04/21/2009 17:00|0.1|4|NAD83|41.2850|-123.8572|1|1|5|G|09|Complete
625430|BIA|PAR|CANCA|Cappell|2224|F1BY|1|3|04/22/2009 13:00|04/22/2009 14:01|04/22/2009 19:00|3.1|9|NAD83|41.2206|-123.7669|1|0|5|G|09|Complete
625434|BIA|PAR|CANCA|Tully|2227|F1BZ|1|3|04/22/2009 13:02|04/22/2009 14:15|04/23/2009 10:00|1.0|9|NAD83|41.2069|-123.7581|1|0|1|G|09|Complete
625436|BIA|PAR|CANCA|Lower|2229|EU7H|1|3|04/23/2009 13:23|04/23/2009 14:20|04/23/2009 19:59|2.0|9|NAD83|41.2764|-123.8081|1|0|5|G|09|Complete
624140|BIA|PAR|CANCA|Hoopa Hoopa|2842|F0U2|1|3|05/23/2009 13:00|05/23/2009 13:31|05/23/2009 15:00|0.1|9|NAD83|41.0506|-123.6731|1|0|3|A|09|Complete
625396|BIA|PAR|CANCA|Smith River|3233|F09D|1|3|06/10/2009 13:01|06/10/2009 13:31|06/10/2009 16:00|0.1|9|NAD83|41.9558|-124.2075|1|0|0|A|09|Incomplete
619264|BIA|PAR|CANCA|Sims|6|EZ1X|3|7|06/27/2009 06:00|06/27/2009 06:00|07/03/2009 18:00||||||||||05|Complete
625438|BIA|PAR|CANCA|Martin|3748|F1B0|1|3|06/29/2009 13:09|06/29/2009 14:21|06/29/2009 18:33|0.1|4|NAD83|41.2972|-123.8639|1|0|0|A|09|Complete
625441|BIA|PAR|CANCA|Creek|3899|F1B1|1|3|07/05/2009 13:07|07/05/2009 14:03|07/05/2009 21:30|3.0|8|NAD83|41.2689|-123.7850|1|1|6|G|09|Complete
625443|BIA|PAR|CANCA|Glen|3912|F1B2|1|3|07/05/2009 13:14|07/05/2009 13:44|07/05/2009 19:45|0.5|8|NAD83|41.5128|-123.9928|1|0|0|A|09|Complete
624146|BIA|PAR|CANCA|Hoopa Hoopa 2|3958|F08K|1|3|07/07/2009 14:51|07/07/2009 15:10|07/07/2009 20:30|15.0|9|NAD83|41.0506|-123.6731|1|0|0|A|09|Complete
625444|BIA|PAR|CANCA|McMillian|4191|F1B3|1|3|07/17/2009 13:34|07/17/2009 13:59|07/17/2009 18:05|0.1|9|NAD83|41.5500|-124.0531|1|0|0|G|09|Complete
625446|BIA|PAR|CANCA|Riffle|4195|F1B4|1|3|07/17/2009 13:47|07/17/2009 14:37|07/17/2009 19:00|0.1|9|NAD83|41.5219|-123.9831|1|0|6|G|09|Complete
600063|BIA|PAR|CANCA|Fort 2|1|E16R|1|2|07/17/2009 22:00|07/17/2009 22:10|07/17/2009 23:30|0.1|5|NAD83|41.8606|-120.1572|1|4|0|T|02|Complete
625447|BIA|PAR|CANCA|Klamath|4230|F1B5|1|3|07/18/2009 13:16|07/18/2009 14:01|07/18/2009 19:55|0.1|5|NAD83|41.5500|-124.0450|1|1|7|G|09|Complete
625448|BIA|PAR|CANCA|Ramp|4368|F1B6|1|3|07/25/2009 13:54|07/25/2009 14:33|07/25/2009 19:00|0.1|5|NAD83|41.5483|-124.0606|1|0|0|G|09|Complete
625452|BIA|PAR|CANCA|River|4593|F1B7|1|3|08/05/2009 13:07|08/05/2009 15:33|08/06/2009 19:00|3.5|9|NAD83|41.2550|-123.7842|1|1|3|G|09|Complete
625454|BIA|PAR|CANCA|Pecwan|4594|F1B8|1|3|08/05/2009 13:44|08/05/2009 14:55|08/06/2009 19:00|14.0|9|NAD83|41.2750|-123.7989|1|0|5|G|09|Complete
625456|BIA|PAR|CANCA|Dowd|4860|E5FL|1|3|08/18/2009 13:06|08/18/2009 13:58|08/18/2009 22:30|4.0|9|NAD83|41.2003|-123.7522|1|0|7|G|09|Complete
600062|BIA|PAR|CANCA|Bidwell|2|E5H4|1|2|08/19/2009 15:30|08/19/2009 15:35|08/19/2009 16:00|0.1|5|NAD83|41.8561|-120.1644|1|4|3|L|02|Complete
625459|BIA|PAR|CANCA|Riffle 2|4955|F1B9|1|3|08/22/2009 13:41|08/22/2009 14:21|08/22/2009 19:33|0.4|9|NAD83|41.5053|-123.9931|1|0|0|A|09|Complete
625417|BIA|PAR|CANCA|Trinidad|514|F09L|1|3|08/31/2009 13:11|08/31/2009 13:44|08/31/2009 16:59|0.1|9|NAD83|40.9794|-124.0917|1|0|0|A|09|Incomplete
625461|BIA|PAR|CANCA|Requa Beach 2|5136|F1CA|1|3|08/31/2009 13:27|08/31/2009 13:59|08/31/2009 21:13|0.5|9|NAD83|41.5472|-124.0792|1|0|0|A|09|Complete
624171|BIA|PAR|CANCA|Requa RD hwy 101 s|5663|F1CB|1|3|09/23/2009 13:11|09/23/2009 13:49|09/23/2009 16:00|0.1|4|NAD83|41.5539|-124.0550|1|0|0|A|09|Complete
625410|BIA|PAR|CANCA|Lucky 7 Casino|5786|F09E|1|3|09/28/2009 13:05|09/28/2009 13:33|09/28/2009 15:15|0.1|4|NAD83|41.9567|-124.2033|1|0|0|A|09|Incomplete
625414|BIA|PAR|CANCA|Wiyot Drive|5840|F09K|1|3|10/01/2009 13:10|10/01/2009 13:21|10/01/2009 15:00|0.1|9|NAD83|40.6867|-124.2519|1|0|0|A|09|Incomplete
624168|BIA|PAR|CANCA|Weitchpec School|5848|F1CC|1|3|10/02/2009 13:31|10/02/2009 14:51|10/02/2009 17:15|0.1|9|NAD83|41.1961|-123.6858|2|1|5|G|09|Complete
624137|BIA|PAR|CANCA|Howland Hill Road|9018|F0U0|1|3|10/04/2009 13:02|10/04/2009 13:48|10/04/2009 15:00|0.1|9|NAD83|41.7600|-124.1539|1|0|0|A|09|Complete
625386|BIA|PAR|CANCA|Mill|5957|E76D|1|3|10/07/2009 13:13|10/07/2009 14:13|10/07/2009 16:13|1.0|9|NAD83|41.1942|-123.6331|1|2|1|G|09|Complete
624165|BIA|PAR|CANCA|Ryerson|5977|F1CD|1|3|10/08/2009 13:21|10/08/2009 13:58|10/08/2009 17:00|0.1|9|NAD83|41.3019|-123.8703|1|0|7|G|09|Complete
625389|BIA|PAR|CANCA|Cove|7063|E78R|1|3|10/09/2009 13:00|10/09/2009 13:30|10/09/2009 23:13|6.0|9|NAD83|41.6892|-122.6231|1|3|7|A|02|Complete
624161|BIA|PAR|CANCA|Cappell|6215|F1CE|1|3|10/20/2009 13:05|10/20/2009 13:54|10/20/2009 17:11|0.1|9|NAD83|41.2372|-123.7667|1|1|7|G|09|Complete
624156|BIA|PAR|CANCA|Mile marker 24.02|7007|F1CF|1|3|12/06/2009 13:01|12/06/2009 13:49|12/06/2009 15:00|0.1|9|NAD83|41.1883|-123.6878|1|0|5|G|09|Complete
624762|BIA|PAR|CANCA|Weitchpec|59|F1CG|1|3|01/05/2010 13:13|01/05/2010 13:13|01/05/2010 18:00|0.1|5|NAD83|41.1878|-123.7089|1|0|6|G|02|Complete
624763|BIA|PAR|CANCA|Pecwan 2|2802|F1CH|1|3|06/21/2010 13:13|06/21/2010 13:13|06/21/2010 18:00|1.0|5|NAD83|41.4172|-123.9417|2|0|2|G|02|Complete
624758|BIA|PAR|CANCA|Yamitch|4468|F08V|1|3|06/28/2010 13:13|06/28/2010 13:13|06/28/2010 18:00|0.1|1|NAD83|41.5894|-122.9819|1|1|0|C|02|Complete
624767|BIA|PAR|CANCA|Creek|3064|FJW8|1|3|07/04/2010 13:13|07/04/2010 13:13|07/05/2010 10:00|0.7|5|NAD83|41.2467|-123.7711|2|0|6|G|02|Complete
654624|BIA|PAR|CANCA|Airport|4685|FW0Y|1|3|07/10/2010 01:57|07/10/2010 01:58|07/10/2010 02:00|0.1|1|NAD83|39.79233|-123.27281|1|1|0||02|Incomplete
624774|BIA|PAR|CANCA|River|3439|F1CJ|1|3|07/20/2010 13:13|07/20/2010 13:13|07/20/2010 18:00|0.2|1|NAD83|41.5056|-123.9881|1|0|0|A|02|Complete
624776|BIA|PAR|CANCA|Steelhead|3509|F1CK|1|3|07/25/2010 13:13|07/25/2010 13:13|07/25/2010 18:00|3.5|5|NAD83|41.5053|-123.9875|1|0|0|L|02|Complete
624779|BIA|PAR|CANCA|Steelhead 5|3511|F1CL|1|3|07/25/2010 13:15|07/25/2010 13:15|07/25/2010 18:00|3.5|5|NAD83|41.5050|-123.9911|1|0|0|L|02|Complete
624781|BIA|PAR|CANCA|Steelhead 4 2|3512|F1CL|1|3|07/25/2010 13:20|07/25/2010 13:20|07/25/2010 18:00|0.1|5|NAD83|41.5050|-123.9922|1|0|0|A|02|Complete
624785|BIA|PAR|CANCA|Steelhead 3|3513|F1CL|1|3|07/25/2010 13:30|07/25/2010 13:30|07/25/2010 18:00|0.1|5|NAD83|41.5067|-123.9908|1|0|0|A|02|Complete
624787|BIA|PAR|CANCA|Steelhead 2 2|3514|F1CL|1|3|07/25/2010 13:35|07/25/2010 13:35|07/25/2010 18:00|0.1|5|NAD83|41.5067|-123.9894|1|0|0|A|02|Complete
624789|BIA|PAR|CANCA|Klamath|3579|F1CM|1|3|07/28/2010 13:13|07/28/2010 13:13|07/28/2010 18:00|0.1|8|NAD83|41.5206|-123.9928|1|0|0|A|02|Complete
